Date,Stock Name,Stock Ticker,Market Price,PE Ratio,PB Ratio,DE Ratio,ROE,Volume,Stock Style,Sector
2022-02-28 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2155.822998046875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-02 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2191.4560546875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-03 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2172.954345703125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-04 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2124.7587890625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-07 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2046.1844482421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-08 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2042.4835205078125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-09 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2150.84375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-10 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2185.69970703125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-11 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2192.00390625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-14 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2210.0029296875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-15 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2159.386474609375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-16 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2195.84130859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-17 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2267.4267578125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-21 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2254.361083984375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-22 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2312.607177734375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-23 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2319.961669921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-24 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2356.005859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-25 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2371.720703125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-28 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2395.5673828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-29 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2396.115478515625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-30 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2442.163818359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-03-31 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2407.261962890625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-01 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2426.540283203125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-04 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2433.71240234375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-05 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2399.31298828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-06 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2392.91748046875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-07 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2350.70654296875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-08 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2389.811279296875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-11 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2384.83154296875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-12 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2339.925537109375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-13 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2331.3369140625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-18 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2324.21044921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-19 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2412.789794921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-20 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2483.735107421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-21 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2541.8896484375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-22 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2520.601318359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-25 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2462.31005859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-26 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2535.996337890625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-27 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2538.46337890625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-28 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2576.38037109375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-04-29 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2549.3359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-02 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2540.382080078125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-04 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2461.076416015625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-05 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2412.880859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-06 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2394.37939453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-09 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2300.86669921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-10 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2260.9853515625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-11 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2237.823974609375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-12 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2192.232421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-13 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2217.083740234375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-16 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2217.632080078125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-17 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2310.779541015625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-18 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2319.185302734375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-19 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2265.736328125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-20 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2397.85107421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-23 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2381.81689453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-24 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2389.99365234375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-25 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2386.4765625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-26 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2363.726318359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-27 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2352.76220703125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-30 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2434.717529296875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-05-31 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2405.343017578125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-01 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2406.1201171875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-02 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2489.080322265625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-03 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2539.513916015625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-06 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2528.595703125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-07 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2533.346923828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-08 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2488.851806640625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-09 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2557.10205078125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-10 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2479.89794921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-13 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2432.9814453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-14 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2401.18603515625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-15 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2372.1318359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-16 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2338.9658203125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-17 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2366.375732421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-20 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2323.4794921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-21 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2360.985107421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-22 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2289.262939453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-23 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2252.12255859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-24 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2284.192138671875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-27 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2277.430908203125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-28 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2309.454833984375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-29 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2357.3759765625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-06-30 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2371.5380859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-01 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2200.7294921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-04 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2205.297607421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-05 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2223.15966796875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-06 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2203.607421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-07 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2181.908203125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-08 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2184.92333984375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-11 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2214.616943359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-12 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2211.464599609375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-13 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2172.268798828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-14 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2190.176513671875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-15 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2194.425048828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-18 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2213.109619140625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-19 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2226.677490234375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-20 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2286.887451171875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-21 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2271.629150390625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-22 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2286.978759765625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-25 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2211.419189453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-26 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2212.42431640625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-27 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2210.322998046875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-28 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2244.950439453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-07-29 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2292.780517578125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-01 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2352.53369140625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-02 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2361.487548828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-03 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2381.31396484375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-04 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2349.838623046875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-05 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2315.210693359375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-08 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2345.49853515625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-10 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2359.5234375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-11 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2367.380859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-12 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2405.6630859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-16 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2422.383056640625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-17 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2435.037353515625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-18 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2439.453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-19 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2395.95849609375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-22 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2389.312744140625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-23 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2426.161865234375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-24 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2419.699462890625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-25 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2412.641357421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-26 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2399.762451171875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-29 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2381.10888671875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-08-30 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2418.049560546875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-01 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2346.964111328125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-02 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2319.556640625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-05 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2355.58056640625,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-06 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2380.375732421875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-07 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2366.534423828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-08 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2369.8798828125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-09 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2355.122314453125,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-12 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2381.4755859375,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
2022-09-13 00:00:00+05:30,Reliance Industries Limited,RELIANCE.NS,2401.36669921875,40.939457,2.5081367,37.389,,6824661.730223124,EQUITY,Energy
